Station,CameraName,Species,DateTimeOriginal,Date,Time
4,4A,Pecari-tajacu,8/19/18 9:09,8/19/18,9:09:06
4,4A,Pecari-tajacu,8/19/18 9:09,8/19/18,9:09:07
4,4B,Pecari-tajacu,8/19/18 9:10,8/19/18,9:10:17
4,4B,Pecari-tajacu,8/19/18 9:10,8/19/18,9:10:41
13,13B,Mazama-gouazoubira,8/19/18 18:11,8/19/18,18:11:26
13,13B,Mazama-gouazoubira,8/19/18 18:11,8/19/18,18:11:27
13,13B,Mazama-gouazoubira,8/19/18 18:11,8/19/18,18:11:28
16,16A,Eira-barbara,8/19/18 11:46,8/19/18,11:46:17
16,16A,Eira-barbara,8/19/18 11:46,8/19/18,11:46:18
16,16A,Eira-barbara,8/19/18 11:46,8/19/18,11:46:19
16,16B,Atelocynus-microtis,8/19/18 11:49,8/19/18,11:49:27
16,16B,Atelocynus-microtis,8/19/18 11:49,8/19/18,11:49:28
16,16B,Atelocynus-microtis,8/19/18 11:49,8/19/18,11:49:29
4,4A,Psophia-crepitans,8/20/18 15:45,8/20/18,15:45:16
4,4A,Psophia-crepitans,8/20/18 15:45,8/20/18,15:45:17
4,4A,Psophia-crepitans,8/20/18 15:45,8/20/18,15:45:18
4,4B,Psophia-crepitans,8/20/18 15:46,8/20/18,15:46:30
4,4B,Psophia-crepitans,8/20/18 15:46,8/20/18,15:46:54
21,21B,Atelocynus-microtis,8/20/18 9:54,8/20/18,9:54:21
21,21B,Atelocynus-microtis,8/20/18 9:54,8/20/18,9:54:22
21,21B,Atelocynus-microtis,8/20/18 9:54,8/20/18,9:54:23
25,25A,Myoprocta-pratti,8/20/18 18:21,8/20/18,18:21:32
3,3A,NAN-NAN,8/21/18 20:31,8/21/18,20:31:42
7,7A,Mitu-salvini,8/21/18 7:37,8/21/18,7:37:19
7,7A,Mitu-salvini,8/21/18 7:37,8/21/18,7:37:20
7,7A,Mitu-salvini,8/21/18 7:37,8/21/18,7:37:21
8,8A,Nothocrax-urumutum,8/21/18 7:47,8/21/18,7:47:32
8,8A,Nothocrax-urumutum,8/21/18 7:47,8/21/18,7:47:33
8,8A,Nothocrax-urumutum,8/21/18 7:47,8/21/18,7:47:34
8,8B,Mitu-salvini,8/21/18 7:48,8/21/18,7:48:30
8,8B,Mitu-salvini,8/21/18 7:48,8/21/18,7:48:31
9,9A,Pecari-tajacu,8/21/18 0:11,8/21/18,0:11:25
9,9A,Pecari-tajacu,8/21/18 0:11,8/21/18,0:11:26
9,9A,Pecari-tajacu,8/21/18 0:11,8/21/18,0:11:27
9,9B,Pecari-tajacu,8/21/18 0:12,8/21/18,0:12:13
9,9B,Pecari-tajacu,8/21/18 0:12,8/21/18,0:12:14
9,9B,Pecari-tajacu,8/21/18 0:12,8/21/18,0:12:15
16,16A,Eira-barbara,8/21/18 14:43,8/21/18,14:43:38
16,16A,Eira-barbara,8/21/18 14:43,8/21/18,14:43:39
16,16A,Eira-barbara,8/21/18 14:43,8/21/18,14:43:40
16,16A,Eira-barbara,8/21/18 14:54,8/21/18,14:54:48
16,16A,Eira-barbara,8/21/18 14:54,8/21/18,14:54:49
16,16A,Eira-barbara,8/21/18 14:54,8/21/18,14:54:50
16,16B,Eira-barbara,8/21/18 14:56,8/21/18,14:56:46
9,9A,Dasypus-novemcinctus,8/22/18 4:30,8/22/18,4:30:31
9,9A,Dasypus-novemcinctus,8/22/18 4:30,8/22/18,4:30:32
9,9A,Dasypus-novemcinctus,8/22/18 4:30,8/22/18,4:30:33
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:22
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:23
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:24
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:34
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:35
9,9B,Dasypus-novemcinctus,8/22/18 4:31,8/22/18,4:31:36
28,28A,Pecari-tajacu,8/22/18 9:20,8/22/18,9:20:51
28,28A,Pecari-tajacu,8/22/18 9:20,8/22/18,9:20:53
28,28A,Pecari-tajacu,8/22/18 9:20,8/22/18,9:20:55
30,30B,Mazama-americana,8/22/18 19:32,8/22/18,19:32:49
30,30B,Mazama-americana,8/22/18 19:32,8/22/18,19:32:53
30,30B,Mazama-americana,8/22/18 19:32,8/22/18,19:32:55
3,3A,Psophia-crepitans,8/23/18 13:28,8/23/18,13:28:25
3,3A,Psophia-crepitans,8/23/18 13:28,8/23/18,13:28:26
3,3A,Psophia-crepitans,8/23/18 13:28,8/23/18,13:28:27
13,13B,Myrmecophaga-tridactyla,8/23/18 10:08,8/23/18,10:08:48
13,13B,Myrmecophaga-tridactyla,8/23/18 10:08,8/23/18,10:08:49
13,13B,Myrmecophaga-tridactyla,8/23/18 10:08,8/23/18,10:08:50
21,21B,Mazama-americana,8/23/18 18:10,8/23/18,18:10:14
21,21B,Mazama-americana,8/23/18 18:10,8/23/18,18:10:15
21,21B,Mazama-americana,8/23/18 18:10,8/23/18,18:10:16
24,24A,Cuniculus-paca,8/23/18 3:16,8/23/18,3:16:17
24,24A,Cuniculus-paca,8/23/18 3:16,8/23/18,3:16:18
24,24A,Cuniculus-paca,8/23/18 3:16,8/23/18,3:16:19
25,25A,Penelope-jacquacu,8/23/18 12:14,8/23/18,12:14:06
28,28A,Mazama-gouazoubira,8/23/18 17:17,8/23/18,17:17:40
28,28A,Mazama-gouazoubira,8/23/18 17:17,8/23/18,17:17:43
28,28A,Mazama-gouazoubira,8/23/18 17:17,8/23/18,17:17:45
4,4A,Nothocrax-urumutum,8/24/18 16:56,8/24/18,16:56:04
4,4A,Nothocrax-urumutum,8/24/18 16:56,8/24/18,16:56:05
4,4A,Nothocrax-urumutum,8/24/18 16:56,8/24/18,16:56:06
7,7A,Pecari-tajacu,8/24/18 12:10,8/24/18,12:10:41
7,7A,Pecari-tajacu,8/24/18 12:10,8/24/18,12:10:42
7,7A,Pecari-tajacu,8/24/18 12:10,8/24/18,12:10:43
7,7A,Tayassu-pecari,8/24/18 12:14,8/24/18,12:14:47
7,7A,Tayassu-pecari,8/24/18 12:14,8/24/18,12:14:48
17,17B,Pecari-tajacu,8/24/18 17:44,8/24/18,17:44:45
17,17B,Pecari-tajacu,8/24/18 17:44,8/24/18,17:44:46
17,17B,Pecari-tajacu,8/24/18 17:44,8/24/18,17:44:47
17,17B,Pecari-tajacu,8/24/18 17:48,8/24/18,17:48:36
17,17B,Pecari-tajacu,8/24/18 17:48,8/24/18,17:48:37
17,17B,Pecari-tajacu,8/24/18 17:48,8/24/18,17:48:38
17,17B,Pecari-tajacu,8/24/18 17:53,8/24/18,17:53:01
17,17B,Pecari-tajacu,8/24/18 17:53,8/24/18,17:53:02
17,17B,Pecari-tajacu,8/24/18 17:53,8/24/18,17:53:03
17,17B,Mazama-americana,8/24/18 19:06,8/24/18,19:06:56
17,17B,Mazama-americana,8/24/18 19:06,8/24/18,19:06:57
17,17B,Mazama-americana,8/24/18 19:06,8/24/18,19:06:58
23,23B,Atelocynus-microtis,8/24/18 13:42,8/24/18,13:42:44
23,23B,Atelocynus-microtis,8/24/18 13:42,8/24/18,13:42:45
23,23B,Atelocynus-microtis,8/24/18 13:42,8/24/18,13:42:46
26,26B,Mazama-gouazoubira,8/24/18 7:20,8/24/18,7:20:26
26,26B,Mazama-gouazoubira,8/24/18 7:20,8/24/18,7:20:27
26,26B,Mazama-gouazoubira,8/24/18 7:20,8/24/18,7:20:28
26,26B,Mazama-gouazoubira,8/24/18 7:23,8/24/18,7:23:27
26,26B,Mazama-gouazoubira,8/24/18 7:23,8/24/18,7:23:28
26,26B,Mazama-gouazoubira,8/24/18 7:23,8/24/18,7:23:29
30,30B,Mazama-americana,8/24/18 2:58,8/24/18,2:58:18
30,30B,Mazama-americana,8/24/18 2:58,8/24/18,2:58:21
30,30B,Mazama-americana,8/24/18 2:58,8/24/18,2:58:24
8,8A,Tinamu-major,8/25/18 17:17,8/25/18,17:17:24
8,8A,Tinamu-major,8/25/18 17:17,8/25/18,17:17:25
8,8A,Tinamu-major,8/25/18 17:17,8/25/18,17:17:26
9,9A,Penelope-jacquacu,8/25/18 14:26,8/25/18,14:26:30
9,9A,Penelope-jacquacu,8/25/18 14:26,8/25/18,14:26:31
9,9A,Penelope-jacquacu,8/25/18 14:26,8/25/18,14:26:32
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:10
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:11
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:12
9,9B,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:22
9,9B,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:23
9,9B,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:45
9,9B,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:46
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:47
9,9B,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:47
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:48
9,9A,Penelope-jacquacu,8/25/18 14:27,8/25/18,14:27:49
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:00
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:01
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:02
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:39
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:40
9,9B,Penelope-jacquacu,8/25/18 14:28,8/25/18,14:28:41
12,12A,Penelope-jacquacu,8/25/18 12:58,8/25/18,12:58:20
12,12A,Penelope-jacquacu,8/25/18 12:58,8/25/18,12:58:21
12,12A,Penelope-jacquacu,8/25/18 12:58,8/25/18,12:58:22
17,17B,Pecari-tajacu,8/25/18 2:23,8/25/18,2:23:28
17,17B,Pecari-tajacu,8/25/18 2:23,8/25/18,2:23:29
17,17B,Pecari-tajacu,8/25/18 2:23,8/25/18,2:23:30
24,24B,Tayassu-pecari,8/26/18 14:31,8/26/18,14:31:57
24,24B,Tayassu-pecari,8/26/18 14:31,8/26/18,14:31:58
24,24B,Tayassu-pecari,8/26/18 14:31,8/26/18,14:31:59
24,24B,Pecari-tajacu,8/26/18 14:36,8/26/18,14:36:02
24,24B,Pecari-tajacu,8/26/18 14:36,8/26/18,14:36:03
24,24B,Pecari-tajacu,8/26/18 14:36,8/26/18,14:36:04
9,9A,Mazama-gouazoubira,8/27/18 1:40,8/27/18,1:40:34
9,9A,Mazama-gouazoubira,8/27/18 1:40,8/27/18,1:40:35
9,9A,Mazama-gouazoubira,8/27/18 1:40,8/27/18,1:40:36
9,9A,Mitu-salvini,8/27/18 17:49,8/27/18,17:49:59
9,9A,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:00
9,9A,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:01
9,9A,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:23
9,9A,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:24
9,9A,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:25
9,9B,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:51
9,9B,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:52
9,9B,Mitu-salvini,8/27/18 17:50,8/27/18,17:50:53
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:03
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:04
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:05
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:14
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:15
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:16
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:26
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:27
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:28
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:43
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:44
9,9A,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:55
9,9A,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:56
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:56
9,9A,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:57
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:57
9,9B,Mitu-salvini,8/27/18 17:51,8/27/18,17:51:58
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:11
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:12
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:12
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:13
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:13
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:14
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:25
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:26
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:27
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:30
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:31
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:32
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:39
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:40
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:41
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:51
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:51
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:52
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:52
9,9A,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:53
9,9B,Mitu-salvini,8/27/18 17:52,8/27/18,17:52:53
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:04
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:05
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:06
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:21
9,9A,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:22
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:22
9,9A,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:23
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:23
9,9A,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:24
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:33
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:34
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:47
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:48
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:49
9,9B,Mitu-salvini,8/27/18 17:53,8/27/18,17:53:59
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:00
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:01
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:12
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:13
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:14
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:28
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:29
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:41
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:42
9,9B,Mitu-salvini,8/27/18 17:54,8/27/18,17:54:43
9,9A,Mitu-salvini,8/27/18 17:55,8/27/18,17:55:09
9,9A,Mitu-salvini,8/27/18 17:55,8/27/18,17:55:10
9,9A,Mitu-salvini,8/27/18 17:55,8/27/18,17:55:11
9,9B,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:02
9,9B,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:03
9,9B,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:04
9,9A,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:55
9,9A,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:56
9,9A,Mitu-salvini,8/27/18 17:56,8/27/18,17:56:57
9,9B,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:03
9,9B,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:04
9,9B,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:05
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:08
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:09
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:10
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:26
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:27
9,9A,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:28
9,9B,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:48
9,9B,Mitu-salvini,8/27/18 17:57,8/27/18,17:57:49
9,9A,Mitu-salvini,8/27/18 17:58,8/27/18,17:58:47
9,9A,Mitu-salvini,8/27/18 17:58,8/27/18,17:58:48
9,9A,Mitu-salvini,8/27/18 17:58,8/27/18,17:58:49
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:16
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:17
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:18
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:34
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:35
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:36
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:49
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:50
9,9B,Mitu-salvini,8/27/18 17:59,8/27/18,17:59:51
9,9A,Mitu-salvini,8/27/18 18:01,8/27/18,18:01:14
9,9A,Mitu-salvini,8/27/18 18:01,8/27/18,18:01:15
9,9A,Mitu-salvini,8/27/18 18:01,8/27/18,18:01:16
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:05
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:06
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:07
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:17
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:18
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:19
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:29
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:30
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:31
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:40
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:41
9,9B,Mitu-salvini,8/27/18 18:02,8/27/18,18:02:42
9,9B,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:25
9,9B,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:26
9,9B,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:27
9,9A,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:45
9,9A,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:46
9,9A,Mitu-salvini,8/27/18 18:03,8/27/18,18:03:47
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:19
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:20
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:21
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:33
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:34
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:35
9,9A,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:44
9,9A,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:45
9,9A,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:46
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:49
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:50
9,9B,Mitu-salvini,8/27/18 18:04,8/27/18,18:04:51
9,9A,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:01
9,9A,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:02
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:02
9,9A,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:03
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:03
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:04
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:15
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:16
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:32
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:33
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:34
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:48
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:49
9,9B,Mitu-salvini,8/27/18 18:05,8/27/18,18:05:50
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:05
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:06
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:07
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:38
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:39
9,9A,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:40
9,9B,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:55
9,9B,Mitu-salvini,8/27/18 18:06,8/27/18,18:06:56
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:00
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:01
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:02
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:19
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:20
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:21
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:22
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:23
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:24
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:35
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:36
9,9A,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:37
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:42
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:43
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:44
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:56
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:57
9,9B,Mitu-salvini,8/27/18 18:07,8/27/18,18:07:58
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:15
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:16
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:17
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:27
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:28
9,9B,Mitu-salvini,8/27/18 18:08,8/27/18,18:08:29
15,15A,Atelocynus-microtis,8/27/18 9:29,8/27/18,9:29:15
15,15B,Atelocynus-microtis,8/27/18 9:31,8/27/18,9:31:44
15,15B,Atelocynus-microtis,8/27/18 9:31,8/27/18,9:31:45
15,15B,Atelocynus-microtis,8/27/18 9:31,8/27/18,9:31:46
15,15B,Atelocynus-microtis,8/27/18 17:47,8/27/18,17:47:15
15,15B,Atelocynus-microtis,8/27/18 17:47,8/27/18,17:47:16
15,15B,Atelocynus-microtis,8/27/18 17:47,8/27/18,17:47:17
1,1B,Atelocynus-microtis,8/28/18 12:14,8/28/18,12:14:20
1,1B,Atelocynus-microtis,8/28/18 12:14,8/28/18,12:14:22
1,1B,Atelocynus-microtis,8/28/18 12:14,8/28/18,12:14:23
8,8B,Mitu-salvini,8/28/18 14:12,8/28/18,14:12:25
8,8B,Mitu-salvini,8/28/18 14:12,8/28/18,14:12:26
8,8B,Mitu-salvini,8/28/18 14:12,8/28/18,14:12:27
8,8B,Mitu-salvini,8/28/18 14:15,8/28/18,14:15:14
8,8B,Mitu-salvini,8/28/18 14:15,8/28/18,14:15:15
8,8B,Mitu-salvini,8/28/18 14:15,8/28/18,14:15:16
8,8B,Mitu-salvini,8/28/18 14:17,8/28/18,14:17:56
8,8B,Mitu-salvini,8/28/18 14:17,8/28/18,14:17:57
8,8B,Mitu-salvini,8/28/18 14:17,8/28/18,14:17:58
9,9A,Mitu-salvini,8/28/18 17:11,8/28/18,17:11:41
9,9A,Mitu-salvini,8/28/18 17:11,8/28/18,17:11:42
9,9A,Mitu-salvini,8/28/18 17:11,8/28/18,17:11:43
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:01
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:02
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:03
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:34
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:35
9,9A,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:36
9,9B,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:43
9,9B,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:44
9,9B,Mitu-salvini,8/28/18 17:12,8/28/18,17:12:45
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:11
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:12
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:13
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:21
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:22
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:23
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:26
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:27
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:34
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:35
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:36
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:37
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:38
9,9B,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:39
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:51
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:52
9,9A,Mitu-salvini,8/28/18 17:13,8/28/18,17:13:53
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:00
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:01
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:02
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:06
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:07
